source,address,url,rent_eur,summary,beds,baths,furnished
daft.ie,"Apartment 98, Ash, Trimbleston, Clonskeagh, Dublin 14",https://www.daft.ie/for-rent/apartment-apartment-98-ash-trimbleston-clonskeagh-dublin-14/6315222,3254,,3,2,Unknown
daft.ie,"9 Garganey, Barnageeragh Cove, Skerries, Skerries, Co. Dublin",https://www.daft.ie/for-rent/house-9-garganey-barnageeragh-cove-skerries-skerries-co-dublin/6315774,2600,,3,3,Unknown
daft.ie,"Gloucester Square, Dublin 1",https://www.daft.ie/for-rent/apartment-gloucester-square-dublin-1/6315569,1738,,1,1,Unknown
daft.ie,"Apartment 19, Ashbrook House, Sallymount Terrace, Ranelagh, Dublin 6",https://www.daft.ie/for-rent/apartment-apartment-19-ashbrook-house-sallymount-terrace-ranelagh-dublin-6/6315295,2750,,2,1,Unknown
daft.ie,"Apartment 74, Glaslyn, Clontarf, Dublin 3",https://www.daft.ie/for-rent/apartment-apartment-74-glaslyn-clontarf-dublin-3/6315186,2500,,2,2,Unknown
daft.ie,"Apartment 96, Glaslyn, Clontarf, Dublin 3",https://www.daft.ie/for-rent/apartment-apartment-96-glaslyn-clontarf-dublin-3/6315169,2200,,1,1,Unknown
daft.ie,"Apartment 64, Shrewsbury Square, Sandymount, Dublin 4",https://www.daft.ie/for-rent/apartment-apartment-64-shrewsbury-square-sandymount-dublin-4/6315247,3386,,2,2,Unknown
daft.ie,"4 Village Gate, Dalkey, Co. Dublin",https://www.daft.ie/for-rent/house-4-village-gate-dalkey-co-dublin/6315086,3500,,3,1,Unknown
daft.ie,"8 Richmond Row, Dublin 8, Portobello, Dublin 8",https://www.daft.ie/for-rent/house-8-richmond-row-dublin-8-portobello-dublin-8/6314762,2875,,2,1,Unknown
daft.ie,"45 Donnybrook Manor, Dublin 4, Donnybrook, Dublin 4",https://www.daft.ie/for-rent/house-45-donnybrook-manor-dublin-4-donnybrook-dublin-4/6314488,3700,,2,2,Unknown
daft.ie,"Ballymoss road, Sandyford, Dublin 18",https://www.daft.ie/for-rent/apartment-ballymoss-road-sandyford-dublin-18/6314612,2220,,1,1,Unknown
daft.ie,"Apartment 11, 11 Crosthwaite Park West, Glenageary, Co. Dublin",https://www.daft.ie/for-rent/apartment-apartment-11-11-crosthwaite-park-west-glenageary-co-dublin/6314278,2095,,2,1,Unknown
daft.ie,"14 Amiens Street, Dublin 1",https://www.daft.ie/for-rent/apartment-14-amiens-street-dublin-1/6314041,1863,,1,1,Unknown
daft.ie,"Spencer Dock , IFSC, Dublin 1",https://www.daft.ie/for-rent/apartment-spencer-dock-ifsc-dublin-1/6313811,3500,,2,1,Unknown
daft.ie,"Apartment 46, Laurel House, Carrickmines, Dublin 18",https://www.daft.ie/for-rent/apartment-apartment-46-laurel-house-carrickmines-dublin-18/6313799,2600,,2,2,Unknown
daft.ie,"Block 9, Grand Canal Square Residences, Dublin 2",https://www.daft.ie/for-rent/apartment-block-9-grand-canal-square-residences-dublin-2/6313782,3450,,2,2,Unknown
daft.ie,"College View, Ballymun, Dublin 11",https://www.daft.ie/for-rent/apartment-college-view-ballymun-dublin-11/6313465,2250,,2,2,Unknown
daft.ie,"15 Richmond Hill, Dublin 6, Ranelagh, Dublin 6",https://www.daft.ie/for-rent/flat-15-richmond-hill-dublin-6-ranelagh-dublin-6/6313248,1800,,1,1,Unknown
daft.ie,"Sheldon Park Apartments, Kylemore Road Dublin 12, Inchicore, Dublin 8",https://www.daft.ie/for-rent/apartment-sheldon-park-apartments-kylemore-road-inchicore-dublin-8/6312857,1650,,2,1,Unknown
daft.ie,"71 Red Arches Avenue, The Coast, Baldoyle, Dublin 13",https://www.daft.ie/for-rent/apartment-71-red-arches-avenue-the-coast-baldoyle-dublin-13/6312475,2400,,2,2,Unknown
daft.ie,"4 herberton street, Dublin 8",https://www.daft.ie/for-rent/apartment-4-herberton-street-dublin-8/6312680,2100,,1,2,Unknown
daft.ie,"6 The Stableyard, Balbriggan Street",https://www.daft.ie/for-rent/house-6-the-stableyard-balbriggan-street-skerries-co-dublin/6313099,2700,,3,3,Unknown
daft.ie,"The Academy Building, Park West, Dublin 12",https://www.daft.ie/for-rent/apartment-the-academy-building-park-west-dublin-12/6313003,2200,,2,2,Unknown
daft.ie,"North Circular Road,Dublin 7, North Circular Road, Dublin 7",https://www.daft.ie/for-rent/studio-apartment-north-circular-road-dublin-7-north-circular-road-dublin-7/6312676,1500,,1,1,Unknown
daft.ie,"Albert Place East, Grand Canal Street, Dublin 2, Grand Canal Dock, Dublin 2",https://www.daft.ie/for-rent/house-albert-place-east-grand-canal-street-dublin-2-grand-canal-dock-dublin-2/6312894,4100,,3,2,Unknown
daft.ie,"Collins Avenue East, Killester, Dublin 5, Killester, Dublin 5",https://www.daft.ie/for-rent/house-collins-avenue-east-killester-dublin-5-killester-dublin-5/6312739,3600,,3,2,Unknown
daft.ie,"Apartment 9, Block B, Bessboro House, Terenure, Dublin 6",https://www.daft.ie/for-rent/apartment-apartment-9-block-b-bessboro-house-terenure-dublin-6/6312649,2750,,2,1,Unknown
daft.ie,"Ellensborough Lodge, Tallaght, Dublin 24",https://www.daft.ie/for-rent/apartment-ellensborough-lodge-tallaght-dublin-24/6312711,2053,,2,1,Unknown
daft.ie,"Block B, Ashbrook, Howth Road, Clontarf, Dublin 3",https://www.daft.ie/for-rent/apartment-block-b-ashbrook-howth-road-clontarf-dublin-3/6312290,2020,,1,1,Unknown
daft.ie,"47 York Road, Dun Laoghaire, Co. Dublin",https://www.daft.ie/for-rent/house-47-york-road-dun-laoghaire-co-dublin/6307927,5981,,4,2,Unknown
daft.ie,"Castlechurch Drive, Newcastle, Newcastle, Co. Dublin",https://www.daft.ie/for-rent/house-castlechurch-drive-newcastle-newcastle-co-dublin/6312369,3200,,4,2,Unknown
daft.ie,"Apartment 28 , Lock Gate 3, Charlemont Lane, Dublin 2",https://www.daft.ie/for-rent/apartment-apartment-28-lock-gate-3-charlemont-lane-dublin-2/6305041,5835,,2,2,Unknown
daft.ie,"Apartment 21, Lispole Court, Ashe Street, Lusk, Co. Dublin",https://www.daft.ie/for-rent/apartment-apartment-16-lispole-court-ashe-street-lusk-co-dublin/6296391,2244,,2,2,Unknown
daft.ie,"9 Drumcondra Road Lower, Drumcondra, Dublin 9",https://www.daft.ie/for-rent/flat-9-drumcondra-road-lower-drumcondra-dublin-9/6310833,2200,,2,1,Unknown
daft.ie,"Kimmage Road West, Dublin 12, Kimmage, Dublin 12",https://www.daft.ie/for-rent/apartment-65-kimmage-road-west-dublin-12-kimmage-dublin-12/6311730,5795,,4,3,Unknown
daft.ie,"28 Suir Road, Dublin 8, Inchicore, Dublin 8",https://www.daft.ie/for-rent/house-28-suir-road-dublin-8-inchicore-dublin-8/6311302,4000,,3,2,Unknown
daft.ie,"Merrion Road, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/house-merrion-road-ballsbridge-dublin-4/6310584,9000,,5,4,Unknown
daft.ie,"Seafort Parade, Blackrock, Booterstown, Co. Dublin",https://www.daft.ie/for-rent/apartment-seafort-parade-blackrock-booterstown-co-dublin/6311057,2200,,1,1,Unknown
daft.ie,"Olcovar,Dublin 18, Rathmichael, Co. Dublin",https://www.daft.ie/for-rent/apartment-olcovar-dublin-18-rathmichael-co-dublin/6310053,3125,,3,3,Unknown
daft.ie,"Magenta Hall, Santry, Dublin 9, Santry, Dublin 9",https://www.daft.ie/for-rent/house-magenta-hall-santry-dublin-9-santry-dublin-9/6310358,3000,,3,1,Unknown
daft.ie,"123 Tymon Crescent, Oldbawn, Oldbawn, Dublin 24",https://www.daft.ie/for-rent/house-123-tymon-crescent-oldbawn-oldbawn-dublin-24/6310727,3450,,4,1,Unknown
daft.ie,"Flat 9, 21 Castlewood Avenue, Rathmines, Dublin 6",https://www.daft.ie/for-rent/flat-flat-9-21-castlewood-avenue-rathmines-dublin-6/6310620,2295,,2,1,Unknown
daft.ie,"Corn Mill Distillery Road, Ballybough, Dublin 3",https://www.daft.ie/for-rent/apartment-corn-mill-distillery-road-ballybough-dublin-3/6310251,1950,,1,1,Unknown
daft.ie,"Skelligs Court, Waterville, Dublin 15, Ballycoolin, Dublin 15",https://www.daft.ie/for-rent/apartment-skelligs-court-waterville-dublin-15-ballycoolin-dublin-15/6309955,1550,,2,2,Unknown
daft.ie," Barnhill Place, Dalkey, Dalkey, Co. Dublin",https://www.daft.ie/for-rent/house--barnhill-place-dalkey-dalkey-co-dublin/6309418,7500,,4,3,Unknown
daft.ie,"68 Kincora Grove, Clontarf, Dublin 3",https://www.daft.ie/for-rent/house-68-kincora-grove-clontarf-dublin-3/6309808,4000,,5,4,Unknown
daft.ie,"Apartment 17, Dunloe Hall, 27 Merrion Street Upper, Dublin 2",https://www.daft.ie/for-rent/apartment-apartment-17-dunloe-hall-27-merrion-street-upper-dublin-2/6309378,6000,,3,4,Unknown
daft.ie,"Abbey Terrace, Howth, Dublin 13",https://www.daft.ie/for-rent/house-abbey-terrace-howth-dublin-13/6309375,2700,,2,2,Unknown
daft.ie,"10 Beaufield Manor, Stillorgan, Mount Merrion, Co. Dublin",https://www.daft.ie/for-rent/house-10-beaufield-manor-stillorgan-mount-merrion-co-dublin/6308298,2600,,2,2,Unknown
daft.ie,"Neptune House, Temple Crescent, Blackrock, Co. Dublin",https://www.daft.ie/for-rent/apartment-neptune-house-temple-crescent-blackrock-co-dublin/6309103,5200,,3,3,Unknown
daft.ie,"Shrewsbury, Dublin 4, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/house-shrewsbury-dublin-4-ballsbridge-dublin-4/6309047,4652,,4,3,Unknown
daft.ie,"Apartment 1, 45 Phibsborough Road, Dublin 7",https://www.daft.ie/for-rent/apartment-apartment-1-45-phibsborough-road-dublin-7/6308951,1850,,1,1,Unknown
daft.ie,"Tynan Hall Avenue, Dublin 24, Dublin 24",https://www.daft.ie/for-rent/flat-tynan-hall-avenue-dublin-24-dublin-24/6308349,1100,,1,1,Unknown
daft.ie,"Custom Hall, Lower Gardiner Street, Dublin 1",https://www.daft.ie/for-rent/apartment-custom-hall-lower-gardiner-street-dublin-1/6299843,2533,,3,1,Unknown
daft.ie,"11 Davis Place, Dublin 8, Christchurch, Dublin 8",https://www.daft.ie/for-rent/house-11-davis-place-dublin-8-christchurch-dublin-8/6307631,3000,,2,1,Unknown
daft.ie,"Orpen Green, Stillorgan Grove, Blackrock, Co. Dublin",https://www.daft.ie/for-rent/house-orpen-green-stillorgan-grove-blackrock-co-dublin/6307866,3500,,4,2,Unknown
daft.ie,"24 DEANSCOURT, BACK LANE, CHRISTCHURCH SQUARE  D08, Christchurch, Dublin 8",https://www.daft.ie/for-rent/property-24-deanscourt-back-lane-christchurch-square-d08-christchurch-co-dublin/6297987,2300,,1,1,Unknown
daft.ie,"278 Killinarden Estate, Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/for-rent/house-278-killinarden-estate-dublin-24-tallaght-dublin-24/6307029,2500,,3,1,Unknown
daft.ie,"Leinster Road West, Rathmines, Dublin 6",https://www.daft.ie/for-rent/flat-leinster-road-west-rathmines-dublin-6/6306645,1700,,2,1,Unknown
daft.ie,"Newlands Manor Fairways, Clondalkin, Dublin 22",https://www.daft.ie/for-rent/apartment-newlands-manor-fairways-clondalkin-dublin-22/6306400,2650,,2,2,Unknown
daft.ie,"Brookside, Stillorgan Grove, Stillorgan, Stillorgan, Co. Dublin",https://www.daft.ie/for-rent/house-brookside-stillorgan-grove-stillorgan-stillorgan-co-dublin/6306149,5000,,4,4,Unknown
daft.ie,"Hazelbury Green,Castaheany,Dublin 15, Clonee, Dublin 15",https://www.daft.ie/for-rent/house-hazelbury-green-castaheany-dublin-15-clonee-dublin-15/6305714,3000,,4,2,Unknown
daft.ie,"Blackhall green black hall place , Dublin City Centre",https://www.daft.ie/for-rent/house-blackhall-green-black-hall-place-dublin-city-centre/6305471,3200,,3,2,Unknown
daft.ie,"Gracepark Manor,Swords Road,Dublin 9, Drumcondra, Dublin 9",https://www.daft.ie/for-rent/apartment-gracepark-manor-swords-road-dublin-9-drumcondra-dublin-9/6305067,2800,,2,2,Unknown
daft.ie,"7a Green Park, Dublin 14, Rathgar, Dublin 6",https://www.daft.ie/for-rent/apartment-7a-green-park-dublin-14-rathgar-dublin-6/6304852,2000,,1,1,Unknown
daft.ie,"Cherrywood Park,Dublin 22, Grange Castle, Co. Dublin",https://www.daft.ie/for-rent/house-cherrywood-park-dublin-22-grange-castle-co-dublin/6304402,3000,,3,1,Unknown
daft.ie,"7 The Courtyard, Foxrock Park, Dublin 18, Foxrock, Dublin 18",https://www.daft.ie/for-rent/house-7-the-courtyard-foxrock-park-dublin-18-foxrock-dublin-18/6304204,4900,,4,4,Unknown
daft.ie,"The Steeples, Saint Laurence Road, Dublin 20, Chapelizod, Dublin 20",https://www.daft.ie/for-rent/apartment-the-steeples-saint-laurence-road-dublin-20-chapelizod-dublin-20/6304194,2199,,2,1,Unknown
daft.ie,"Apartment 16 , Bellevue Court, Dornden Park, Booterstown, Merrion, Dublin 4",https://www.daft.ie/for-rent/apartment-apartment-16-bellevue-court-dornden-park-booterstown-merrion-dublin-4/6304264,2600,,2,1,Unknown
daft.ie,"Huntstown Glen, Mulhuddart, Blanchardstown, Dublin 15",https://www.daft.ie/for-rent/house-huntstown-glen-mulhuddart-blanchardstown-dublin-15/6304247,2800,,3,2,Unknown
daft.ie,"3 Estate Cottages, Shelbourne Road, Dublin 4, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/house-3-estate-cottages-shelbourne-road-dublin-4-ballsbridge-dublin-4/6304124,3250,,2,3,Unknown
daft.ie,"30 Griffith Avenue, Dublin 9, Marino, Dublin 3",https://www.daft.ie/for-rent/house-30-griffith-avenue-dublin-9-marino-dublin-3/6283625,4250,,5,3,Unknown
daft.ie," Ravenswood Crescent Clonsilla, Dublin 15, Clonee, Dublin 15",https://www.daft.ie/for-rent/house--ravenswood-crescent-clonsilla-dublin-15-clonee-dublin-15/6200586,4000,,4,2,Unknown
daft.ie,"3b Killaan Manor, 72 Drumcondra Road Lower, Drumcondra, Dublin 9",https://www.daft.ie/for-rent/apartment-3b-killaan-manor-72-drumcondra-road-lower-drumcondra-dublin-9/6303111,1372,,1,1,Unknown
daft.ie,"5 Bedroom House, Parkhill, Kilnamanagh, Dublin 24",https://www.daft.ie/for-rent/house-5-bedroom-house-parkhill-kilnamanagh-dublin-24/6302612,4500,,5,3,Unknown
daft.ie,"3 Alder Lodge, Farmleigh Avenue, Farmleigh Woods, Strawberry Beds, Co. Dublin",https://www.daft.ie/for-rent/apartment-3-alder-lodge-farmleigh-avenue-farmleigh-woods-strawberry-beds-co-dublin/6301757,2700,,3,2,Unknown
daft.ie,"Vico Rock, Dalkey, Co. Dublin",https://www.daft.ie/for-rent/apartment-vico-rock-dalkey-co-dublin/6301879,3500,,2,1,Unknown
daft.ie,"Carrigmore Crescent, Citywest, Co. Dublin",https://www.daft.ie/for-rent/property-carrigmore-crescent-citywest-co-dublin/6301705,2642,,3,2,Unknown
daft.ie,"The Pines, Herbert Park Lane, Dublin 4",https://www.daft.ie/for-rent/apartment-the-pines-herbert-park-lane-dublin-4/6301162,3200,,2,2,Unknown
daft.ie,"Spire View, Riverston Abbey, Navan Road, Dublin 7, DUBLIN",https://www.daft.ie/for-rent/house-spire-view-riverston-abbey-navan-road-dublin-7/6262742,3495,,4,3,Unknown
daft.ie,"Drimnagh Road, Dublin 12, Walkinstown, Dublin 12",https://www.daft.ie/for-rent/flat-drimnagh-road-dublin-12-walkinstown-dublin-12/6291751,1750,,1,1,Unknown
daft.ie,"College View, Ballymun, Dublin 11",https://www.daft.ie/for-rent/apartment-college-view-ballymun-dublin-11/6300088,2250,,2,2,Unknown
daft.ie,"Apartment 12, Saint Kevins, Bloomfield Avenue, Dub, Portobello, Dublin 8",https://www.daft.ie/for-rent/apartment-apartment-12-saint-kevins-bloomfield-avenue-dub-portobello-dublin-8/6280481,2200,,1,1,Unknown
daft.ie,"St James Road (Double Room To Rent), Greenhills, Dublin 12",https://www.daft.ie/for-rent/house-st-james-road-double-room-to-rent-greenhills-dublin-12/6300265,800,,1,1,Unknown
daft.ie,"Alexandra Place, East Road, Dublin 3, North Wall, Dublin 1",https://www.daft.ie/for-rent/apartment-alexandra-place-east-road-dublin-3-north-wall-dublin-1/6300077,2650,,2,2,Unknown
daft.ie,"Apartment 2, Crosbie House, Ranelagh, Dublin 6",https://www.daft.ie/for-rent/apartment-apartment-2-crosbie-house-ranelagh-dublin-6/6299906,2750,,2,1,Unknown
daft.ie,"233 Beech Park, Lucan, Lucan, Co. Dublin",https://www.daft.ie/for-rent/house-233-beech-park-lucan-lucan-co-dublin/6299498,3400,,5,1,Unknown
daft.ie,"Sandymount, Dublin 4, Sandymount, Dublin 4",https://www.daft.ie/for-rent/apartment-sandymount-dublin-4-sandymount-dublin-4/6299289,3500,,2,2,Unknown
daft.ie,"Apartment 273, Bachelors Walk Apartments, Bachelor, Dublin 1",https://www.daft.ie/for-rent/apartment-apartment-273-bachelors-walk-apartments-bachelor-dublin-1/6298542,2000,,1,1,Unknown
daft.ie,"Kimmage Road West, Dublin 12, Kimmage, Dublin 12",https://www.daft.ie/for-rent/house-65-kimmage-road-west-dublin-12-kimmage-dublin-12/6297807,5795,,4,3,Unknown
daft.ie,"Woodview, Mount Merrion Avenue, Blackrock, Co. Dublin",https://www.daft.ie/for-rent/apartment-3-6-month-rental-woodview-mount-merrion-avenue-blackrock-co-dublin/6262565,4000,,2,2,Unknown
daft.ie,"15 Sherrard Street Lower, Dublin 1, Drumcondra, Dublin 3",https://www.daft.ie/for-rent/studio-apartment-15-sherrard-street-lower-dublin-1-drumcondra-dublin-3/6295693,1090,,1,1,Unknown
daft.ie,"Castle Park, Tallaght, Dublin 24",https://www.daft.ie/for-rent/house-castle-park-tallaght-dublin-24/6295423,2300,,3,1,Unknown
daft.ie,"Mulhuddart, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/for-rent/house-mulhuddart-dublin-15-clonsilla-dublin-15/6294183,3000,,3,2,Unknown
daft.ie,"Apartment 3, The Bookend Apartments, Temple Bar, Dublin 8",https://www.daft.ie/for-rent/apartment-apartment-3-the-bookend-apartments-temple-bar-dublin-8/6286687,5750,,3,2,Unknown
daft.ie,"Apartment 17, Orwell Court, Breamor Road, Churchtown, Dublin 14",https://www.daft.ie/for-rent/apartment-apartment-17-orwell-court-rathgar-dublin-6/6294146,2950,,2,2,Unknown
daft.ie,"5 Foxborough Avenue, Lucan, Lucan, Co. Dublin",https://www.daft.ie/for-rent/house-5-foxborough-avenue-lucan-lucan-co-dublin/6292225,3700,,4,3,Unknown
daft.ie,"Barton Drive, Rathfarnham, Dublin 14",https://www.daft.ie/for-rent/house-barton-drive-rathfarnham-dublin-14/6292588,2386,,3,2,Unknown
daft.ie,"22 Broadford Close, Ballinteer, Dublin 16",https://www.daft.ie/for-rent/house-22-broadford-close-ballinteer-dublin-16/6291666,3250,,3,1,Unknown
daft.ie,"Apartment 5 Hanbury Mews Hanbury Lane, Dublin 8",https://www.daft.ie/for-rent/apartment-apartment-5-hanbury-mews-hanbury-lane-dublin-8/6291778,1814,,1,1,Unknown
daft.ie," Rathdown Villas, Dublin 6w, Terenure, Dublin 6W",https://www.daft.ie/for-rent/property--rathdown-villas-dublin-6w-terenure-co-dublin/6291464,4900,,4,3,Unknown
daft.ie,"52 Strathford Haven, Orwell Road, Rathgar, Dublin 6",https://www.daft.ie/for-rent/house-52-strathford-haven-orwell-road-rathgar-dublin-6/6288391,2700,,2,1,Unknown
daft.ie,"Quayside Quarter Dublin Landings, Dublin 1",https://www.daft.ie/for-rent/apartment-quayside-quarter-dublin-landings-dublin-1/6289745,3662,,2,2,Unknown
daft.ie,"65 Main Street, Belmayne, D13 T2Y6, Balgriffin, Dublin 13",https://www.daft.ie/for-rent/apartment-65-main-street-belmayne-d13-t2y6-balgriffin-dublin-13/6289608,2300,,2,1,Unknown
daft.ie,"Montpelier, Harbour Road, Dalkey, Co. Dublin",https://www.daft.ie/for-rent/house-montpelier-bulloch-harbour-dalkey-co-dublin/6240131,5995,,4,4,Unknown
daft.ie,"Apartment 12, 2 Waterloo Road, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-apartment-12-2-waterloo-road-ballsbridge-dublin-4/6288226,2300,,1,1,Unknown
daft.ie,"40 Offington Drive, Sutton, Sutton, Dublin 13",https://www.daft.ie/for-rent/house-40-offington-drive-sutton-sutton-dublin-13/6287820,4590,,4,3,Unknown
daft.ie,"The Corner House, Saint Fintan'S Road, Sutton, Dublin 13",https://www.daft.ie/for-rent/house-the-corner-house-saint-fintans-road-sutton-dublin-13/6287818,4600,,4,4,Unknown
daft.ie,"Bloomfield Park, Donnybrook, Dublin 4, DUBLIN4",https://www.daft.ie/for-rent/apartment-bloomfield-park-donnybrook-dublin-4/6286649,2963,,2,2,Unknown
daft.ie,"Woodward Heath, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/for-rent/house-woodward-heath-dublin-18-leopardstown-dublin-18/6287067,5000,,4,4,Unknown
daft.ie,"7 Lansdowne Lodge, Haddington Road, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-7-lansdowne-lodge-haddington-road-ballsbridge-dublin-4/6285140,3000,,2,2,Unknown
daft.ie,"Shirley, 13 Ballinclea Road, Killiney, Co. Dublin",https://www.daft.ie/for-rent/house-shirley-13-ballinclea-road-killiney-co-dublin/6285881,5495,,4,2,Unknown
daft.ie,"Short Term Letting, Harold's Cross, Dublin 6",https://www.daft.ie/for-rent/flat-short-term-letting-harolds-cross-dublin-6/6279796,1750,,1,1,Unknown
daft.ie,"Oakcourt Park, Palmerstown, Dublin 20",https://www.daft.ie/for-rent/house-oakcourt-park-palmerstown/6282794,2700,,3,1,Unknown
daft.ie,"Block C, Ashbrook, Howth Road, Clontarf, Dublin 3",https://www.daft.ie/for-rent/apartment-block-c-ashbrook-howth-road-clontarf-dublin-3/6281359,2000,,2,1,Unknown
daft.ie,"15 Londonbridge Drive, Sandymount, Dublin 4",https://www.daft.ie/for-rent/house-15-londonbridge-drive-sandymount-dublin-4/6280376,4046,,3,2,Unknown
daft.ie,"5 The Heron, Barnageeragh Cove, Skerries, Co. Dublin",https://www.daft.ie/for-rent/house-5-the-heron-barnageeragh-cove-skerries-co-dublin/6280178,2700,,3,3,Unknown
daft.ie,"Apartment 1, 30 Essex Street East, Temple Bar, Dublin 2",https://www.daft.ie/for-rent/apartment-apartment-1-30-essex-street-east-temple-bar-dublin-2/6277318,3250,,2,2,Unknown
daft.ie,"Windmill Lane Apartments, Grand Canal Dock, Dublin 2",https://www.daft.ie/for-rent/apartment-windmill-lane-apartments-grand-canal-dock-dublin-2/6277063,2150,,1,1,Unknown
daft.ie,"Merrion Gardens, Dublin 4, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/house-merrion-gardens-dublin-4-sandymount-dublin-4/6276654,12000,,4,4,Unknown
daft.ie,"Hammondstown, Clonalvy,garristown,co.dublin, Garristown, Co. Dublin",https://www.daft.ie/for-rent/house-hammondstown-clonalvy-garristown-co-dublin/6272420,4000,,8,6,Unknown
daft.ie,"143 Merrion road , Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-143-merrion-road-ballsbridge-dublin-4/6243952,5500,,2,2,Unknown
daft.ie,"Rafter's Court, Rafters Road, Drimnagh, Dublin 12",https://www.daft.ie/for-rent/house-rafters-court-rafters-road-drimnagh-dublin-12/6269637,3800,,3,3,Unknown
daft.ie,"Thalassa, Ceanchor Road, Baily, Howth, Dublin 13",https://www.daft.ie/for-rent/house-thalassa-ceanchor-road-baily-howth-dublin-13/6270894,10750,,4,4,Unknown
daft.ie,"Leinster Road, Rathmines, Dublin 6",https://www.daft.ie/for-rent/property-leinster-road-rathmines-co-dublin/6270286,5000,,5,2,Unknown
daft.ie,"Upper Buckingham Street, Dublin 1, Dublin 1",https://www.daft.ie/for-rent/studio-apartment-upper-buckingham-street-dublin-1-dublin-1/6269354,350,,1,1,Unknown
daft.ie,"Apartment 1, 54 Mountjoy Street, Dublin 7",https://www.daft.ie/for-rent/apartment-apartment-1-54-mountjoy-street-dublin-7/6266399,3200,,3,1,Unknown
daft.ie,"Apartment 8 , 12 Elgin Road, Dublin 4, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-apartment-8-12-elgin-road-dublin-4-ballsbridge-dublin-4/6247976,3200,,2,2,Unknown
daft.ie,"Ballyfermot Road (Double Room / House Share), Ballyfermot, Dublin 10",https://www.daft.ie/for-rent/apartment-ballyfermot-road-double-room-house-share-ballyfermot-dublin-10/6265596,1000,,1,1,Unknown
daft.ie,"Roby Hall, Crofton Avenue, Dun Laoghaire, Monkstown, Co. Dublin",https://www.daft.ie/for-rent/apartment-roby-hall-crofton-avenue-dun-laoghaire-monkstown-co-dublin/6264179,1715,,1,1,Unknown
daft.ie,"33 Beaufield Park, Stillorgan, Blackrock, Stillorgan, Co. Dublin",https://www.daft.ie/for-rent/house-33-beaufield-park-stillorgan-blackrock-stillorgan-co-dublin/6264933,2000,,1,1,Unknown
daft.ie,"Apartment 22, House 1, Linden Square, Grove Avenue, Stillorgan, Co. Dublin",https://www.daft.ie/for-rent/apartment-house-1-linden-square-blackrock-co-dublin/6262790,2600,,2,2,Unknown
daft.ie,"14 Aspen Road, Kinsealy Court, Swords, Co. Dublin",https://www.daft.ie/for-rent/house-14-aspen-road-kinsealy-court-swords-co-dublin/6261677,2550,,3,2,Unknown
daft.ie," Greenville Road, Blackrock, Co. Dublin",https://www.daft.ie/for-rent/house--greenville-road-blackrock-co-dublin/6256782,4000,,3,3,Unknown
daft.ie,"Elgin Road, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-elgin-road-ballsbridge-dublin-4/6252854,1450,,1,1,Unknown
daft.ie,"Saint Kevins, 184 Ardilaun, Portmarnock, Co. Dublin",https://www.daft.ie/for-rent/house-saint-kevins-184-ardilaun-portmarnock-co-dublin/6253891,2950,,2,3,Unknown
daft.ie,"Amiens Street, Dublin 1",https://www.daft.ie/for-rent/apartment-amiens-street-dublin-1/6253701,2012,,2,1,Unknown
daft.ie,"The Academy,Park West, Dublin 12, Park West, Dublin 12",https://www.daft.ie/for-rent/apartment-the-academy-park-west-dublin-12-park-west-dublin-12/6252811,2400,,2,2,Unknown
daft.ie,"1 bed apt, 2 Sherrard Street Lower, Dublin 1",https://www.daft.ie/for-rent/apartment-1-bed-apt-2-sherrard-street-lower-dublin-1/6251940,1600,,1,1,Unknown
daft.ie,"Shielmartin Drive, Sutton, Dublin 13",https://www.daft.ie/for-rent/house-shielmartin-drive-sutton-dublin-13/6245388,3750,,4,2,Unknown
daft.ie,"Laragh House, Laragh, Killiney, Co. Dublin",https://www.daft.ie/for-rent/property-laragh-house-laragh-killiney-co-dublin/6234612,15000,,5,5,Unknown
daft.ie,"The Tannery, The Coombe, Dublin 8",https://www.daft.ie/for-rent/studio-apartment-the-tannery-the-coombe-dublin-8/6238957,250,,1,1,Unknown
daft.ie,"Apartment 1, Maple, Hazeldene, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-apartment-1-maple-hazeldene-ballsbridge-dublin-4/6233757,3000,,2,2,Unknown
daft.ie,"6 Elgin Road, Dublin 4, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/house-6-elgin-road-dublin-4-ballsbridge-dublin-4/6229519,16000,,5,6,Unknown
daft.ie,"Apartment 30, Capstan Building, Royal Canal Park, Dublin 15",https://www.daft.ie/for-rent/apartment-apartment-30-capstan-building-royal-canal-park-dublin-15/6229205,1939,,1,1,Unknown
